"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Bolivia (Plurinational State of)","Russian Federation","2012","5","0","5","0"
"Bolivia (Plurinational State of)","Serbia (and Kosovo: S/RES/1244 (1999))","2012","1","0","1","0"
"Bolivia (Plurinational State of)","Slovakia","2012","1","0","1","0"
"Bolivia (Plurinational State of)","Ukraine","2012","1","0","1","0"
"Bolivia (Plurinational State of)","Venezuela (Bolivarian Republic of)","2012","1","0","1","0"
"Bosnia and Herzegovina","Algeria","2012","1","1","1","1"
"Bosnia and Herzegovina","Croatia","2012","6733","6733","6733","6733"
"Bosnia and Herzegovina","Eritrea","2012","3","3","3","3"
"Bosnia and Herzegovina","Iraq","2012","1","1","1","1"
"Bosnia and Herzegovina","Montenegro","2012","1","1","1","1"
"Bosnia and Herzegovina","Rep. of Moldova","2012","3","3","3","3"
"Bosnia and Herzegovina","Saudi Arabia","2012","1","1","1","1"
"Bosnia and Herzegovina","Serbia (and Kosovo: S/RES/1244 (1999))","2012","146","146","146","146"
"Bosnia and Herzegovina","Sri Lanka","2012","1","1","1","1"
"Bosnia and Herzegovina","State of Palestine","2012","4","4","4","4"
"Bosnia and Herzegovina","Syrian Arab Rep.","2012","5","5","5","5"
"Bosnia and Herzegovina","The former Yugoslav Rep. of Macedonia","2012","4","4","4","4"
"Bosnia and Herzegovina","Tunisia","2012","0","0","0","0"
"Botswana","Algeria","2012","1","1","1","1"
"Botswana","Angola","2012","0","0","0","0"
"Botswana","Burundi","2012","67","67","67","67"
"Botswana","Cambodia","2012","1","1","1","1"
"Botswana","Dem. Rep. of the Congo","2012","194","194","194","194"
"Botswana","Eritrea","2012","0","0","0","0"
"Botswana","Ethiopia","2012","12","12","12","12"
"Botswana","Kenya","2012","4","4","4","4"
"Botswana","Namibia","2012","998","998","998","998"
"Botswana","Rwanda","2012","67","67","67","67"
"Botswana","Somalia","2012","445","445","445","445"
"Botswana","South Africa","2012","0","0","0","0"
"Botswana","Sudan","2012","8","8","8","8"
"Botswana","Uganda","2012","27","27","27","27"
"Botswana","Zimbabwe","2012","961","961","961","961"
"Brazil","Afghanistan","2012","28","19","28","19"
"Brazil","Algeria","2012","7","1","7","1"
"Brazil","Angola","2012","1689","360","1689","360"
"Brazil","Argentina","2012","11","7","11","7"
"Brazil","Armenia","2012","3","3","3","3"
"Brazil","Bangladesh","2012","3","3","3","3"
"Brazil","Bhutan","2012","20","15","20","15"
"Brazil","Bolivia (Plurinational State of)","2012","127","10","127","10"
"Brazil","Bosnia and Herzegovina","2012","4","0","4","0"
"Brazil","Burkina Faso","2012","1","0","1","0"
"Brazil","Burundi","2012","33","32","33","32"
"Brazil","Cabo Verde","2012","1","0","1","0"
"Brazil","Cameroon","2012","6","1","6","1"
"Brazil","Central African Rep.","2012","3","2","3","2"
"Brazil","Chad","2012","2","1","2","1"
"Brazil","Chile","2012","21","0","21","0"
"Brazil","Colombia","2012","742","345","742","345"
"Brazil","Congo","2012","8","3","8","3"
"Brazil","Costa Rica","2012","1","0","1","0"
"Brazil","Côte d'Ivoire","2012","25","20","25","20"
"Brazil","Croatia","2012","5","0","5","0"
"Brazil","Cuba","2012","134","97","134","97"
"Brazil","Dem. Rep. of the Congo","2012","514","439","514","439"
"Brazil","Dominican Rep.","2012","2","0","2","0"
"Brazil","Ecuador","2012","27","0","27","0"
"Brazil","Egypt","2012","4","2","4","2"
"Brazil","El Salvador","2012","4","2","4","2"
"Brazil","Eritrea","2012","21","21","21","21"
"Brazil","Ethiopia","2012","20","15","20","15"
"Brazil","Gambia","2012","2","2","2","2"
"Brazil","Georgia","2012","10","4","10","4"
"Brazil","Ghana","2012","9","2","9","2"
"Brazil","Guinea","2012","6","6","6","6"
"Brazil","Guinea-Bissau","2012","10","3","10","3"
"Brazil","Haiti","2012","3","2","3","2"
"Brazil","Hungary","2012","1","0","1","0"
"Brazil","Iraq","2012","214","186","214","186"
"Brazil","Islamic Rep. of Iran","2012","35","9","35","9"
"Brazil","Jordan","2012","1","1","1","1"
"Brazil","Kuwait","2012","1","0","1","0"
"Brazil","Lebanon","2012","29","0","29","0"
"Brazil","Liberia","2012","258","80","258","80"
"Brazil","Libya","2012","2","0","2","0"
"Brazil","Mali","2012","4","2","4","2"
"Brazil","Mauritania","2012","2","1","2","1"
"Brazil","Morocco","2012","4","2","4","2"
"Brazil","Mozambique","2012","1","0","1","0"
"Brazil","Nepal","2012","2","2","2","2"
"Brazil","Nicaragua","2012","1","1","1","1"
"Brazil","Nigeria","2012","37","32","37","32"
"Brazil","Pakistan","2012","28","23","28","23"
"Brazil","Paraguay","2012","7","3","7","3"
"Brazil","Peru","2012","45","19","45","19"
"Brazil","Poland","2012","2","0","2","0"
"Brazil","Romania","2012","1","0","1","0"
"Brazil","Russian Federation","2012","9","0","9","0"
"Brazil","Rwanda","2012","18","5","18","5"
"Brazil","Senegal","2012","3","2","3","2"
"Brazil","Serbia (and Kosovo: S/RES/1244 (1999))","2012","83","3","83","3"
"Brazil","Sierra Leone","2012","136","75","136","75"
"Brazil","Slovenia","2012","1","0","1","0"
"Brazil","Somalia","2012","43","31","43","31"
"Brazil","South Africa","2012","3","0","3","0"
"Brazil","Sri Lanka","2012","5","2","5","2"
"Brazil","State of Palestine","2012","117","33","117","33"
"Brazil","Stateless","2012","5","2","5","2"
"Brazil","Sudan","2012","42","35","42","35"
"Brazil","Syrian Arab Rep.","2012","42","40","42","40"
"Brazil","The former Yugoslav Rep. of Macedonia","2012","6","0","6","0"
"Brazil","Uganda","2012","2","2","2","2"
"Brazil","Ukraine","2012","1","0","1","0"
"Brazil","United Rep. of Tanzania","2012","5","3","5","3"
"Brazil","United States","2012","1","0","1","0"
"Brazil","Uruguay","2012","1","0","1","0"
"Brazil","Venezuela (Bolivarian Republic of)","2012","3","0","3","0"
"Brazil","Viet Nam","2012","4","0","4","0"
"Brazil","Zimbabwe","2012","4","1","4","1"
"British Virgin Islands","Sri Lanka","2012","2","2","2","2"
"Bulgaria","Afghanistan","2012","368","0","368","0"
"Bulgaria","Albania","2012","5","0","5","0"
"Bulgaria","Algeria","2012","1","0","1","0"
"Bulgaria","Angola","2012","1","0","1","0"
"Bulgaria","Armenia","2012","34","0","34","0"
"Bulgaria","Azerbaijan","2012","1","0","1","0"
"Bulgaria","Bangladesh","2012","11","0","11","0"
"Bulgaria","Belarus","2012","2","0","2","0"
"Bulgaria","Benin","2012","1","0","1","0"
"Bulgaria","Burundi","2012","1","0","1","0"
"Bulgaria","Cameroon","2012","1","0","1","0"
"Bulgaria","Congo","2012","6","0","6","0"
"Bulgaria","Côte d'Ivoire","2012","2","0","2","0"
"Bulgaria","Cuba","2012","5","0","5","0"
"Bulgaria","Dem. Rep. of the Congo","2012","3","0","3","0"
"Bulgaria","Egypt","2012","3","0","3","0"
"Bulgaria","Eritrea","2012","3","0","3","0"
"Bulgaria","Ethiopia","2012","9","0","9","0"
"Bulgaria","Georgia","2012","6","0","6","0"
"Bulgaria","Guinea","2012","2","0","2","0"
"Bulgaria","India","2012","1","0","1","0"
"Bulgaria","Iraq","2012","1359","0","1359","0"
"Bulgaria","Islamic Rep. of Iran","2012","89","0","89","0"
"Bulgaria","Jordan","2012","1","0","1","0"
"Bulgaria","Lebanon","2012","7","0","7","0"
"Bulgaria","Liberia","2012","3","0","3","0"
"Bulgaria","Libya","2012","1","0","1","0"
"Bulgaria","Nepal","2012","2","0","2","0"
"Bulgaria","Nigeria","2012","10","0","10","0"
"Bulgaria","Pakistan","2012","4","0","4","0"
"Bulgaria","Russian Federation","2012","9","0","9","0"
"Bulgaria","Rwanda","2012","1","0","1","0"
"Bulgaria","Somalia","2012","93","0","93","0"
"Bulgaria","Sri Lanka","2012","2","0","2","0"
"Bulgaria","Stateless","2012","83","0","83","0"
"Bulgaria","Sudan","2012","29","0","29","0"
"Bulgaria","Syrian Arab Rep.","2012","97","0","97","0"
"Bulgaria","Tunisia","2012","5","0","5","0"
"Bulgaria","Turkey","2012","23","0","23","0"
"Bulgaria","Uganda","2012","1","0","1","0"
"Bulgaria","United Rep. of Tanzania","2012","1","0","1","0"
"Bulgaria","Zimbabwe","2012","2","0","2","0"
"Burkina Faso","Burundi","2012","61","21","61","21"
"Burkina Faso","Cameroon","2012","9","5","9","5"
"Burkina Faso","Central African Rep.","2012","2","2","2","2"
"Burkina Faso","Chad","2012","182","98","182","98"
"Burkina Faso","Congo","2012","94","37","94","37"
"Burkina Faso","Côte d'Ivoire","2012","12","5","12","5"
"Burkina Faso","Dem. Rep. of the Congo","2012","46","23","46","23"
"Burkina Faso","Ghana","2012","1","0","1","0"
"Burkina Faso","Guinea","2012","3","0","3","0"
"Burkina Faso","Mali","2012","38776","38776","38776","38776"
"Burkina Faso","Mauritania","2012","1","0","1","0"
"Burkina Faso","Rwanda","2012","78","38","78","38"
"Burkina Faso","Sudan","2012","7","8","7","8"
"Burkina Faso","Togo","2012","29","15","29","15"
"Burkina Faso","Viet Nam","2012","5","0","5","0"
"Burundi","Benin","2012","6","6","6","6"
"Burundi","Dem. Rep. of the Congo","2012","41349","41349","41349","41349"
"Burundi","Mauritania","2012","8","8","8","8"
"Burundi","Rwanda","2012","428","428","428","428"
"Burundi","Somalia","2012","20","20","20","20"
"Burundi","Sudan","2012","1","1","1","1"
"Burundi","Uganda","2012","0","0","0","0"
"Burundi","Zambia","2012","1","1","1","1"
"Cambodia","Algeria","2012","0","0","0","0"
"Cambodia","Dem. Rep. of the Congo","2012","1","0","1","0"
"Cambodia","Islamic Rep. of Iran","2012","0","0","0","0"
"Cambodia","Myanmar","2012","21","0","21","0"
"Cambodia","Pakistan","2012","8","0","8","0"
"Cambodia","Somalia","2012","8","0","8","0"
"Cambodia","Sri Lanka","2012","5","0","5","0"
"Cambodia","Sudan","2012","1","0","1","0"
"Cambodia","Viet Nam","2012","33","0","33","0"
"Cameroon","Algeria","2012","2","2","2","2"
"Cameroon","Angola","2012","12","12","12","12"
"Cameroon","Burkina Faso","2012","1","1","1","1"
"Cameroon","Burundi","2012","67","67","67","67"
"Cameroon","Cambodia","2012","5","5","5","5"
"Cameroon","Central African Rep.","2012","92094","92094","92094","92094"
"Cameroon","Chad","2012","1972","1972","1972","1972"
"Cameroon","Congo","2012","65","65","65","65"
"Cameroon","Côte d'Ivoire","2012","108","108","108","108"
"Cameroon","Dem. Rep. of the Congo","2012","456","456","456","456"
"Cameroon","Equatorial Guinea","2012","8","8","8","8"
"Cameroon","Eritrea","2012","5","5","5","5"
"Cameroon","Gabon","2012","3","3","3","3"
"Cameroon","Ghana","2012","1","1","1","1"
"Cameroon","Guinea","2012","10","10","10","10"
"Cameroon","Liberia","2012","21","21","21","21"
"Cameroon","Libya","2012","0","0","0","0"
"Cameroon","Mauritania","2012","5","5","5","5"
"Cameroon","Morocco","2012","1","1","1","1"
"Cameroon","Nigeria","2012","3223","3223","3223","3223"
"Cameroon","Rwanda","2012","830","830","830","830"
"Cameroon","Somalia","2012","1","1","1","1"
"Cameroon","South Sudan","2012","1","1","1","1"
"Cameroon","Sudan","2012","65","65","65","65"
"Cameroon","Swaziland","2012","1","1","1","1"
"Cameroon","Syrian Arab Rep.","2012","1","1","1","1"
"Cameroon","Togo","2012","10","10","10","10"
"Cameroon","Uganda","2012","1","1","1","1"
"Canada","Afghanistan","2012","2609","0","2609","0"
"Canada","Albania","2012","1764","0","1764","0"
"Canada","Algeria","2012","513","0","513","0"
"Canada","Angola","2012","753","0","753","0"
"Canada","Antigua and Barbuda","2012","40","0","40","0"
"Canada","Argentina","2012","258","0","258","0"
"Canada","Armenia","2012","200","0","200","0"
"Canada","Australia","2012","6","0","6","0"
"Canada","Azerbaijan","2012","598","0","598","0"
"Canada","Bahamas","2012","15","0","15","0"
"Canada","Bahrain","2012","5","0","5","0"
"Canada","Bangladesh","2012","1917","0","1917","0"
"Canada","Barbados","2012","50","0","50","0"
"Canada","Belarus","2012","300","0","300","0"
"Canada","Belgium","2012","17","0","17","0"
"Canada","Belize","2012","6","0","6","0"
"Canada","Benin","2012","56","0","56","0"
"Canada","Bhutan","2012","19","0","19","0"
"Canada","Bolivia (Plurinational State of)","2012","160","0","160","0"
"Canada","Bosnia and Herzegovina","2012","91","0","91","0"
"Canada","Botswana","2012","109","0","109","0"
"Canada","Brazil","2012","175","0","175","0"
"Canada","Bulgaria","2012","928","0","928","0"
"Canada","Burkina Faso","2012","141","0","141","0"
"Canada","Burundi","2012","2315","0","2315","0"
"Canada","Cambodia","2012","176","0","176","0"
"Canada","Cameroon","2012","864","0","864","0"
"Canada","Cayman Islands","2012","0","0","0","0"
"Canada","Central African Rep.","2012","63","0","63","0"
"Canada","Chad","2012","543","0","543","0"
"Canada","Chile","2012","124","0","124","0"
"Canada","China","2012","16813","0","16813","0"
"Canada","Colombia","2012","17563","0","17563","0"
"Canada","Comoros","2012","4","0","4","0"
"Canada","Congo","2012","287","0","287","0"
"Canada","Costa Rica","2012","282","0","282","0"
"Canada","Côte d'Ivoire","2012","420","0","420","0"
"Canada","Croatia","2012","57","0","57","0"
"Canada","Cuba","2012","1708","0","1708","0"
"Canada","Cyprus","2012","1","0","1","0"
"Canada","Czech Rep.","2012","222","0","222","0"
"Canada","Dem. People's Rep. of Korea","2012","119","0","119","0"
"Canada","Dem. Rep. of the Congo","2012","4211","0","4211","0"
"Canada","Denmark","2012","6","0","6","0"
"Canada","Djibouti","2012","233","0","233","0"
"Canada","Dominica","2012","41","0","41","0"
"Canada","Dominican Rep.","2012","148","0","148","0"
"Canada","Ecuador","2012","216","0","216","0"
"Canada","Egypt","2012","597","0","597","0"
"Canada","El Salvador","2012","1122","0","1122","0"
"Canada","Equatorial Guinea","2012","12","0","12","0"
"Canada","Eritrea","2012","1547","0","1547","0"
"Canada","Estonia","2012","12","0","12","0"
"Canada","Ethiopia","2012","2059","0","2059","0"
"Canada","Fiji","2012","395","0","395","0"
"Canada","Finland","2012","2","0","2","0"
"Canada","France","2012","40","0","40","0"
"Canada","Gabon","2012","55","0","55","0"
"Canada","Gambia","2012","59","0","59","0"
"Canada","Georgia","2012","504","0","504","0"
"Canada","Germany","2012","89","0","89","0"
"Canada","Ghana","2012","356","0","356","0"
"Canada","Greece","2012","14","0","14","0"
"Canada","Grenada","2012","292","0","292","0"
"Canada","Guatemala","2012","770","0","770","0"
"Canada","Guinea","2012","914","0","914","0"
"Canada","Guinea-Bissau","2012","24","0","24","0"
"Canada","Guyana","2012","638","0","638","0"
"Canada","Haiti","2012","6798","0","6798","0"
"Canada","Honduras","2012","596","0","596","0"
"Canada","Hong Kong SAR, China","2012","12","0","12","0"
"Canada","Hungary","2012","766","0","766","0"
"Canada","India","2012","5287","0","5287","0"
"Canada","Indonesia","2012","351","0","351","0"
"Canada","Iraq","2012","1745","0","1745","0"
"Canada","Ireland","2012","7","0","7","0"
"Canada","Islamic Rep. of Iran","2012","3212","0","3212","0"
"Canada","Israel","2012","673","0","673","0"
"Canada","Italy","2012","15","0","15","0"
"Canada","Jamaica","2012","504","0","504","0"
"Canada","Japan","2012","20","0","20","0"
"Canada","Jordan","2012","402","0","402","0"
"Canada","Kazakhstan","2012","149","0","149","0"
"Canada","Kenya","2012","996","0","996","0"
"Canada","Kiribati","2012","3","0","3","0"
"Canada","Kuwait","2012","64","0","64","0"
"Canada","Kyrgyzstan","2012","128","0","128","0"
"Canada","Lao People's Dem. Rep.","2012","6","0","6","0"
"Canada","Latvia","2012","44","0","44","0"
"Canada","Lebanon","2012","1104","0","1104","0"
"Canada","Lesotho","2012","5","0","5","0"
"Canada","Liberia","2012","120","0","120","0"
"Canada","Libya","2012","241","0","241","0"
"Canada","Lithuania","2012","103","0","103","0"
"Canada","Madagascar","2012","10","0","10","0"
"Canada","Malawi","2012","23","0","23","0"
"Canada","Malaysia","2012","214","0","214","0"
"Canada","Maldives","2012","1","0","1","0"
"Canada","Mali","2012","99","0","99","0"
"Canada","Malta","2012","2","0","2","0"
"Canada","Mauritania","2012","299","0","299","0"
"Canada","Mauritius","2012","6","0","6","0"
"Canada","Mexico","2012","5995","0","5995","0"
"Canada","Mongolia","2012","127","0","127","0"
"Canada","Montenegro","2012","14","0","14","0"
"Canada","Morocco","2012","169","0","169","0"
"Canada","Mozambique","2012","6","0","6","0"
"Canada","Myanmar","2012","276","0","276","0"
"Canada","Namibia","2012","38","0","38","0"
"Canada","Nepal","2012","1128","0","1128","0"
"Canada","Netherlands","2012","34","0","34","0"
"Canada","New Zealand","2012","2","0","2","0"
"Canada","Nicaragua","2012","138","0","138","0"
"Canada","Niger","2012","69","0","69","0"
"Canada","Nigeria","2012","3990","0","3990","0"
"Canada","Norway","2012","2","0","2","0"
"Canada","Oman","2012","12","0","12","0"
"Canada","Pakistan","2012","11605","0","11605","0"
"Canada","Panama","2012","47","0","47","0"
"Canada","Paraguay","2012","48","0","48","0"
"Canada","Peru","2012","1905","0","1905","0"
"Canada","Philippines","2012","322","0","322","0"
"Canada","Poland","2012","359","0","359","0"
"Canada","Portugal","2012","12","0","12","0"
"Canada","Qatar","2012","4","0","4","0"
"Canada","Rep. of Korea","2012","282","0","282","0"
"Canada","Rep. of Moldova","2012","187","0","187","0"
"Canada","Romania","2012","690","0","690","0"
"Canada","Russian Federation","2012","1756","0","1756","0"
"Canada","Rwanda","2012","1654","0","1654","0"
"Canada","Saint Kitts and Nevis","2012","10","0","10","0"
"Canada","Saint Lucia","2012","551","0","551","0"
"Canada","Saint Vincent and the Grenadines","2012","1305","0","1305","0"
"Canada","San Marino","2012","1","0","1","0"
"Canada","Saudi Arabia","2012","131","0","131","0"
"Canada","Senegal","2012","183","0","183","0"
"Canada","Serbia (and Kosovo: S/RES/1244 (1999))","2012","400","0","400","0"
"Canada","Seychelles","2012","10","0","10","0"
"Canada","Sierra Leone","2012","206","0","206","0"
"Canada","Singapore","2012","27","0","27","0"
"Canada","Slovakia","2012","22","0","22","0"
"Canada","Slovenia","2012","9","0","9","0"
"Canada","Solomon Islands","2012","39","0","39","0"
"Canada","Somalia","2012","3459","0","3459","0"
