"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Bosnia and Herzegovina","Sri Lanka","2010","1","1","1","1"
"Bosnia and Herzegovina","State of Palestine","2010","4","4","4","4"
"Bosnia and Herzegovina","Syrian Arab Rep.","2010","1","1","1","1"
"Bosnia and Herzegovina","The former Yugoslav Rep. of Macedonia","2010","4","4","4","4"
"Bosnia and Herzegovina","Tunisia","2010","1","1","1","1"
"Botswana","Algeria","2010","1","1","1","1"
"Botswana","Angola","2010","512","512","512","512"
"Botswana","Burundi","2010","61","61","61","61"
"Botswana","Cameroon","2010","0","0","0","0"
"Botswana","Dem. Rep. of the Congo","2010","116","116","116","116"
"Botswana","Eritrea","2010","8","8","8","8"
"Botswana","Ethiopia","2010","8","8","8","8"
"Botswana","Kenya","2010","2","2","2","2"
"Botswana","Namibia","2010","967","967","967","967"
"Botswana","Rwanda","2010","63","63","63","63"
"Botswana","Sierra Leone","2010","0","0","0","0"
"Botswana","Somalia","2010","478","478","478","478"
"Botswana","Sudan","2010","10","10","10","10"
"Botswana","Uganda","2010","10","10","10","10"
"Botswana","Zimbabwe","2010","750","750","750","750"
"Brazil","Afghanistan","2010","22","10","22","10"
"Brazil","Algeria","2010","7","1","7","1"
"Brazil","Angola","2010","1686","979","1686","979"
"Brazil","Argentina","2010","11","7","11","7"
"Brazil","Armenia","2010","3","3","3","3"
"Brazil","Bhutan","2010","7","7","7","7"
"Brazil","Bolivia (Plurinational State of)","2010","119","109","119","109"
"Brazil","Bosnia and Herzegovina","2010","4","1","4","1"
"Brazil","Burkina Faso","2010","1","0","1","0"
"Brazil","Burundi","2010","33","32","33","32"
"Brazil","Cabo Verde","2010","1","0","1","0"
"Brazil","Cameroon","2010","6","3","6","3"
"Brazil","Central African Rep.","2010","3","1","3","1"
"Brazil","Chad","2010","2","0","2","0"
"Brazil","Chile","2010","21","0","21","0"
"Brazil","Colombia","2010","602","470","602","470"
"Brazil","Congo","2010","8","3","8","3"
"Brazil","Côte d'Ivoire","2010","16","15","16","15"
"Brazil","Croatia","2010","5","0","5","0"
"Brazil","Cuba","2010","133","115","133","115"
"Brazil","Dem. Rep. of the Congo","2010","443","390","443","390"
"Brazil","Dominican Rep.","2010","2","0","2","0"
"Brazil","Ecuador","2010","26","16","26","16"
"Brazil","Egypt","2010","4","2","4","2"
"Brazil","El Salvador","2010","4","3","4","3"
"Brazil","Eritrea","2010","20","20","20","20"
"Brazil","Ethiopia","2010","20","16","20","16"
"Brazil","Gambia","2010","2","2","2","2"
"Brazil","Georgia","2010","10","7","10","7"
"Brazil","Ghana","2010","6","1","6","1"
"Brazil","Guatemala","2010","2","2","2","2"
"Brazil","Guinea","2010","4","0","4","0"
"Brazil","Guinea-Bissau","2010","10","9","10","9"
"Brazil","Haiti","2010","3","2","3","2"
"Brazil","Hungary","2010","0","0","0","0"
"Brazil","Iraq","2010","202","166","202","166"
"Brazil","Islamic Rep. of Iran","2010","31","2","31","2"
"Brazil","Italy","2010","0","0","0","0"
"Brazil","Jordan","2010","1","1","1","1"
"Brazil","Kuwait","2010","1","0","1","0"
"Brazil","Lebanon","2010","29","1","29","1"
"Brazil","Liberia","2010","258","117","258","117"
"Brazil","Libya","2010","2","2","2","2"
"Brazil","Mali","2010","3","1","3","1"
"Brazil","Mauritania","2010","2","1","2","1"
"Brazil","Morocco","2010","4","2","4","2"
"Brazil","Mozambique","2010","1","0","1","0"
"Brazil","Nepal","2010","2","2","2","2"
"Brazil","Nicaragua","2010","1","1","1","1"
"Brazil","Nigeria","2010","29","15","29","15"
"Brazil","Pakistan","2010","16","9","16","9"
"Brazil","Paraguay","2010","7","3","7","3"
"Brazil","Peru","2010","45","27","45","27"
"Brazil","Poland","2010","2","0","2","0"
"Brazil","Romania","2010","1","0","1","0"
"Brazil","Russian Federation","2010","9","0","9","0"
"Brazil","Rwanda","2010","18","7","18","7"
"Brazil","Serbia (and Kosovo: S/RES/1244 (1999))","2010","77","2","77","2"
"Brazil","Sierra Leone","2010","136","89","136","89"
"Brazil","Slovenia","2010","1","0","1","0"
"Brazil","Somalia","2010","36","32","36","32"
"Brazil","South Africa","2010","3","0","3","0"
"Brazil","Sri Lanka","2010","5","4","5","4"
"Brazil","State of Palestine","2010","117","68","117","68"
"Brazil","Stateless","2010","5","3","5","3"
"Brazil","Sudan","2010","39","33","39","33"
"Brazil","Syrian Arab Rep.","2010","5","1","5","1"
"Brazil","The former Yugoslav Rep. of Macedonia","2010","6","0","6","0"
"Brazil","Uganda","2010","1","1","1","1"
"Brazil","Ukraine","2010","1","0","1","0"
"Brazil","United Rep. of Tanzania","2010","5","3","5","3"
"Brazil","United States","2010","1","0","1","0"
"Brazil","Uruguay","2010","1","0","1","0"
"Brazil","Viet Nam","2010","4","0","4","0"
"Brazil","Zimbabwe","2010","4","1","4","1"
"British Virgin Islands","Sri Lanka","2010","2","2","2","2"
"Bulgaria","Afghanistan","2010","2048","0","2048","0"
"Bulgaria","Albania","2010","10","0","10","0"
"Bulgaria","Algeria","2010","21","0","21","0"
"Bulgaria","Angola","2010","5","0","5","0"
"Bulgaria","Armenia","2010","32","0","32","0"
"Bulgaria","Azerbaijan","2010","3","0","3","0"
"Bulgaria","Bangladesh","2010","15","0","15","0"
"Bulgaria","Belarus","2010","2","0","2","0"
"Bulgaria","Benin","2010","2","0","2","0"
"Bulgaria","Bosnia and Herzegovina","2010","35","0","35","0"
"Bulgaria","Burundi","2010","3","0","3","0"
"Bulgaria","Cameroon","2010","5","0","5","0"
"Bulgaria","Congo","2010","26","0","26","0"
"Bulgaria","Côte d'Ivoire","2010","2","0","2","0"
"Bulgaria","Cuba","2010","6","0","6","0"
"Bulgaria","Dem. Rep. of the Congo","2010","33","0","33","0"
"Bulgaria","Egypt","2010","4","0","4","0"
"Bulgaria","Eritrea","2010","10","0","10","0"
"Bulgaria","Ethiopia","2010","60","0","60","0"
"Bulgaria","Georgia","2010","3","0","3","0"
"Bulgaria","Ghana","2010","1","0","1","0"
"Bulgaria","Guinea","2010","2","0","2","0"
"Bulgaria","India","2010","2","0","2","0"
"Bulgaria","Iraq","2010","1990","0","1990","0"
"Bulgaria","Islamic Rep. of Iran","2010","244","0","244","0"
"Bulgaria","Jordan","2010","3","0","3","0"
"Bulgaria","Lebanon","2010","28","0","28","0"
"Bulgaria","Liberia","2010","12","0","12","0"
"Bulgaria","Libya","2010","1","0","1","0"
"Bulgaria","Mali","2010","1","0","1","0"
"Bulgaria","Nepal","2010","2","0","2","0"
"Bulgaria","Nigeria","2010","10","0","10","0"
"Bulgaria","Pakistan","2010","1","0","1","0"
"Bulgaria","Russian Federation","2010","8","0","8","0"
"Bulgaria","Rwanda","2010","3","0","3","0"
"Bulgaria","Senegal","2010","1","0","1","0"
"Bulgaria","Serbia (and Kosovo: S/RES/1244 (1999))","2010","118","0","118","0"
"Bulgaria","Sierra Leone","2010","12","0","12","0"
"Bulgaria","Somalia","2010","129","0","129","0"
"Bulgaria","Sri Lanka","2010","4","0","4","0"
"Bulgaria","Stateless","2010","232","0","232","0"
"Bulgaria","Sudan","2010","186","0","186","0"
"Bulgaria","Syrian Arab Rep.","2010","95","0","95","0"
"Bulgaria","Tunisia","2010","12","0","12","0"
"Bulgaria","Turkey","2010","97","0","97","0"
"Bulgaria","Turkmenistan","2010","1","0","1","0"
"Bulgaria","Uganda","2010","1","0","1","0"
"Bulgaria","United Rep. of Tanzania","2010","4","0","4","0"
"Bulgaria","Various","2010","0","0","0","0"
"Bulgaria","Yemen","2010","2","0","2","0"
"Bulgaria","Zambia","2010","1","0","1","0"
"Bulgaria","Zimbabwe","2010","2","0","2","0"
"Burkina Faso","Burundi","2010","61","61","61","61"
"Burkina Faso","Cameroon","2010","8","8","8","8"
"Burkina Faso","Central African Rep.","2010","2","2","2","2"
"Burkina Faso","Chad","2010","170","170","170","170"
"Burkina Faso","Congo","2010","98","98","98","98"
"Burkina Faso","Côte d'Ivoire","2010","21","21","21","21"
"Burkina Faso","Dem. Rep. of the Congo","2010","42","42","42","42"
"Burkina Faso","Ghana","2010","2","2","2","2"
"Burkina Faso","Guinea","2010","3","3","3","3"
"Burkina Faso","Mali","2010","3","3","3","3"
"Burkina Faso","Mauritania","2010","1","1","1","1"
"Burkina Faso","Rwanda","2010","77","77","77","77"
"Burkina Faso","Sudan","2010","6","6","6","6"
"Burkina Faso","Togo","2010","32","32","32","32"
"Burkina Faso","Viet Nam","2010","5","5","5","5"
"Burundi","Benin","2010","6","6","6","6"
"Burundi","Dem. Rep. of the Congo","2010","28957","28957","28957","28957"
"Burundi","Mauritania","2010","8","8","8","8"
"Burundi","Rwanda","2010","366","366","366","366"
"Burundi","Somalia","2010","17","17","17","17"
"Burundi","Sudan","2010","0","0","0","0"
"Burundi","Uganda","2010","10","10","10","10"
"Burundi","Zambia","2010","1","1","1","1"
"Cambodia","Algeria","2010","1","1","1","1"
"Cambodia","China","2010","0","0","0","0"
"Cambodia","Dem. Rep. of the Congo","2010","1","1","1","1"
"Cambodia","Iraq","2010","1","1","1","1"
"Cambodia","Myanmar","2010","10","10","10","10"
"Cambodia","Pakistan","2010","1","1","1","1"
"Cambodia","Somalia","2010","8","8","8","8"
"Cambodia","Sri Lanka","2010","5","5","5","5"
"Cambodia","Sudan","2010","1","1","1","1"
"Cambodia","Viet Nam","2010","101","101","101","101"
"Cameroon","Algeria","2010","2","2","2","2"
"Cameroon","Angola","2010","19","19","19","19"
"Cameroon","Burkina Faso","2010","1","1","1","1"
"Cameroon","Burundi","2010","259","259","259","259"
"Cameroon","Cambodia","2010","5","5","5","5"
"Cameroon","Central African Rep.","2010","89927","89927","89927","89927"
"Cameroon","Chad","2010","8492","8492","8492","8492"
"Cameroon","Congo","2010","157","157","157","157"
"Cameroon","Côte d'Ivoire","2010","58","58","58","58"
"Cameroon","Dem. Rep. of the Congo","2010","685","685","685","685"
"Cameroon","Egypt","2010","1","1","1","1"
"Cameroon","Equatorial Guinea","2010","36","36","36","36"
"Cameroon","Eritrea","2010","0","0","0","0"
"Cameroon","Ethiopia","2010","1","1","1","1"
"Cameroon","Gabon","2010","9","9","9","9"
"Cameroon","Ghana","2010","5","5","5","5"
"Cameroon","Guinea","2010","8","8","8","8"
"Cameroon","Iraq","2010","1","1","1","1"
"Cameroon","Liberia","2010","71","71","71","71"
"Cameroon","Mauritania","2010","9","9","9","9"
"Cameroon","Morocco","2010","5","5","5","5"
"Cameroon","Niger","2010","3","3","3","3"
"Cameroon","Nigeria","2010","2873","2873","2873","2873"
"Cameroon","Rwanda","2010","1535","1535","1535","1535"
"Cameroon","Sudan","2010","84","84","84","84"
"Cameroon","Swaziland","2010","1","1","1","1"
"Cameroon","Togo","2010","22","22","22","22"
"Cameroon","Uganda","2010","5","5","5","5"
"Cameroon","Western Sahara","2010","1","1","1","1"
"Canada","Afghanistan","2010","2727","0","2727","0"
"Canada","Albania","2010","2166","0","2166","0"
"Canada","Algeria","2010","877","0","877","0"
"Canada","Angola","2010","1030","0","1030","0"
"Canada","Antigua and Barbuda","2010","28","0","28","0"
"Canada","Argentina","2010","363","0","363","0"
"Canada","Armenia","2010","179","0","179","0"
"Canada","Australia","2010","3","0","3","0"
"Canada","Austria","2010","0","0","0","0"
"Canada","Azerbaijan","2010","714","0","714","0"
"Canada","Bahamas","2010","3","0","3","0"
"Canada","Bahrain","2010","5","0","5","0"
"Canada","Bangladesh","2010","2213","0","2213","0"
"Canada","Barbados","2010","29","0","29","0"
"Canada","Belarus","2010","327","0","327","0"
"Canada","Belgium","2010","16","0","16","0"
"Canada","Belize","2010","5","0","5","0"
"Canada","Benin","2010","61","0","61","0"
"Canada","Bhutan","2010","18","0","18","0"
"Canada","Bolivia (Plurinational State of)","2010","165","0","165","0"
"Canada","Bosnia and Herzegovina","2010","104","0","104","0"
"Canada","Botswana","2010","38","0","38","0"
"Canada","Brazil","2010","168","0","168","0"
"Canada","Bulgaria","2010","1119","0","1119","0"
"Canada","Burkina Faso","2010","140","0","140","0"
"Canada","Burundi","2010","1968","0","1968","0"
"Canada","Cabo Verde","2010","0","0","0","0"
"Canada","Cambodia","2010","161","0","161","0"
"Canada","Cameroon","2010","746","0","746","0"
"Canada","Central African Rep.","2010","60","0","60","0"
"Canada","Chad","2010","617","0","617","0"
"Canada","Chile","2010","162","0","162","0"
"Canada","China","2010","16451","0","16451","0"
"Canada","Colombia","2010","16054","0","16054","0"
"Canada","Comoros","2010","6","0","6","0"
"Canada","Congo","2010","348","0","348","0"
"Canada","Costa Rica","2010","320","0","320","0"
"Canada","Côte d'Ivoire","2010","421","0","421","0"
"Canada","Croatia","2010","69","0","69","0"
"Canada","Cuba","2010","1821","0","1821","0"
"Canada","Cyprus","2010","1","0","1","0"
"Canada","Czech Rep.","2010","275","0","275","0"
"Canada","Dem. People's Rep. of Korea","2010","23","0","23","0"
"Canada","Dem. Rep. of the Congo","2010","4725","0","4725","0"
"Canada","Denmark","2010","6","0","6","0"
"Canada","Djibouti","2010","275","0","275","0"
"Canada","Dominica","2010","43","0","43","0"
"Canada","Dominican Rep.","2010","129","0","129","0"
"Canada","Ecuador","2010","226","0","226","0"
"Canada","Egypt","2010","573","0","573","0"
"Canada","El Salvador","2010","912","0","912","0"
"Canada","Equatorial Guinea","2010","11","0","11","0"
"Canada","Eritrea","2010","1136","0","1136","0"
"Canada","Estonia","2010","17","0","17","0"
"Canada","Ethiopia","2010","1761","0","1761","0"
"Canada","Fiji","2010","542","0","542","0"
"Canada","France","2010","36","0","36","0"
"Canada","Gabon","2010","54","0","54","0"
"Canada","Gambia","2010","49","0","49","0"
"Canada","Georgia","2010","495","0","495","0"
"Canada","Germany","2010","80","0","80","0"
"Canada","Ghana","2010","379","0","379","0"
"Canada","Greece","2010","12","0","12","0"
"Canada","Grenada","2010","325","0","325","0"
"Canada","Guatemala","2010","678","0","678","0"
"Canada","Guinea","2010","1094","0","1094","0"
"Canada","Guinea-Bissau","2010","23","0","23","0"
"Canada","Guyana","2010","602","0","602","0"
"Canada","Haiti","2010","2906","0","2906","0"
"Canada","Honduras","2010","492","0","492","0"
"Canada","Hong Kong SAR, China","2010","6","0","6","0"
"Canada","Hungary","2010","1081","0","1081","0"
"Canada","India","2010","5954","0","5954","0"
"Canada","Indonesia","2010","374","0","374","0"
"Canada","Iraq","2010","1730","0","1730","0"
"Canada","Ireland","2010","7","0","7","0"
"Canada","Islamic Rep. of Iran","2010","3819","0","3819","0"
"Canada","Israel","2010","622","0","622","0"
"Canada","Italy","2010","13","0","13","0"
"Canada","Jamaica","2010","348","0","348","0"
"Canada","Japan","2010","15","0","15","0"
"Canada","Jordan","2010","322","0","322","0"
"Canada","Kazakhstan","2010","229","0","229","0"
"Canada","Kenya","2010","882","0","882","0"
"Canada","Kiribati","2010","1","0","1","0"
"Canada","Kuwait","2010","73","0","73","0"
"Canada","Kyrgyzstan","2010","185","0","185","0"
"Canada","Lao People's Dem. Rep.","2010","5","0","5","0"
"Canada","Latvia","2010","51","0","51","0"
"Canada","Lebanon","2010","1133","0","1133","0"
"Canada","Lesotho","2010","5","0","5","0"
"Canada","Liberia","2010","99","0","99","0"
"Canada","Libya","2010","292","0","292","0"
"Canada","Lithuania","2010","114","0","114","0"
"Canada","Madagascar","2010","10","0","10","0"
"Canada","Malawi","2010","21","0","21","0"
"Canada","Malaysia","2010","265","0","265","0"
"Canada","Maldives","2010","1","0","1","0"
"Canada","Mali","2010","119","0","119","0"
"Canada","Malta","2010","2","0","2","0"
"Canada","Mauritania","2010","284","0","284","0"
"Canada","Mauritius","2010","7","0","7","0"
"Canada","Mexico","2010","5281","0","5281","0"
"Canada","Mongolia","2010","113","0","113","0"
"Canada","Montenegro","2010","2","0","2","0"
"Canada","Morocco","2010","167","0","167","0"
"Canada","Mozambique","2010","6","0","6","0"
"Canada","Myanmar","2010","265","0","265","0"
"Canada","Namibia","2010","26","0","26","0"
"Canada","Nepal","2010","863","0","863","0"
"Canada","Netherlands","2010","29","0","29","0"
"Canada","New Zealand","2010","2","0","2","0"
"Canada","Nicaragua","2010","132","0","132","0"
"Canada","Niger","2010","57","0","57","0"
"Canada","Nigeria","2010","3171","0","3171","0"
"Canada","Norway","2010","1","0","1","0"
"Canada","Oman","2010","10","0","10","0"
"Canada","Pakistan","2010","14526","0","14526","0"
"Canada","Panama","2010","45","0","45","0"
"Canada","Papua New Guinea","2010","0","0","0","0"
"Canada","Paraguay","2010","40","0","40","0"
"Canada","Peru","2010","2209","0","2209","0"
"Canada","Philippines","2010","300","0","300","0"
"Canada","Poland","2010","477","0","477","0"
"Canada","Portugal","2010","12","0","12","0"
"Canada","Qatar","2010","4","0","4","0"
"Canada","Rep. of Korea","2010","296","0","296","0"
"Canada","Rep. of Moldova","2010","161","0","161","0"
"Canada","Romania","2010","952","0","952","0"
"Canada","Russian Federation","2010","2311","0","2311","0"
"Canada","Rwanda","2010","1494","0","1494","0"
"Canada","Saint Kitts and Nevis","2010","4","0","4","0"
"Canada","Saint Lucia","2010","328","0","328","0"
"Canada","Saint Vincent and the Grenadines","2010","941","0","941","0"
"Canada","San Marino","2010","1","0","1","0"
"Canada","Saudi Arabia","2010","122","0","122","0"
"Canada","Senegal","2010","172","0","172","0"
"Canada","Serbia (and Kosovo: S/RES/1244 (1999))","2010","573","0","573","0"
"Canada","Seychelles","2010","10","0","10","0"
"Canada","Sierra Leone","2010","233","0","233","0"
"Canada","Singapore","2010","26","0","26","0"
"Canada","Slovakia","2010","28","0","28","0"
"Canada","Slovenia","2010","9","0","9","0"
"Canada","Solomon Islands","2010","38","0","38","0"
"Canada","Somalia","2010","4149","0","4149","0"
"Canada","South Africa","2010","37","0","37","0"
"Canada","Spain","2010","13","0","13","0"
"Canada","Sri Lanka","2010","16967","0","16967","0"
"Canada","State of Palestine","2010","584","0","584","0"
"Canada","Stateless","2010","1738","0","1738","0"
"Canada","Sudan","2010","1431","0","1431","0"
"Canada","Suriname","2010","10","0","10","0"
